#Replicon Name,Replicon Accession,Start,Stop,Strand,GeneID,Locus tag,Protein product,Length,Protein name
Un,NW_008751651.1,958671,959960,+,20311818,HMPREF1120_07179,XP_009159643.1,376,pyruvate dehydrogenase E1 component subunit beta
Un,NW_008751651.1,960768,961808,-,20311819,HMPREF1120_07180,XP_009159644.1,346,hypothetical protein HMPREF1120_07180
Un,NW_008751651.1,963747,964485,-,20311820,HMPREF1120_07181,XP_009159645.1,226,hypothetical protein HMPREF1120_07181
Un,NW_008751651.1,967519,968708,+,20311821,HMPREF1120_07182,XP_009159646.1,372,autophagy-like protein 3
Un,NW_008751651.1,969301,970227,-,20311822,HMPREF1120_07183,XP_009159647.1,308,hypothetical protein HMPREF1120_07183
Un,NW_008751651.1,971347,973125,-,20311823,HMPREF1120_07184,XP_009159648.1,592,hypothetical protein HMPREF1120_07184
Un,NW_008751651.1,976249,976626,-,20311824,HMPREF1120_07185,XP_009159649.1,125,hypothetical protein HMPREF1120_07185
Un,NW_008751651.1,979141,980757,+,20311825,HMPREF1120_07186,XP_009159650.1,538,hypothetical protein HMPREF1120_07186
Un,NW_008751651.1,981782,982912,+,20311826,HMPREF1120_07187,XP_009159651.1,376,hypothetical protein HMPREF1120_07187
Un,NW_008751651.1,983054,983269,-,20311827,HMPREF1120_07188,XP_009159652.1,71,hypothetical protein HMPREF1120_07188
Un,NW_008751651.1,983411,984277,-,20311828,HMPREF1120_07189,XP_009159653.1,270,hypothetical protein HMPREF1120_07189
Un,NW_008751651.1,985733,986341,-,20311829,HMPREF1120_07190,XP_009159654.1,202,hypothetical protein HMPREF1120_07190
Un,NW_008751651.1,987570,989516,-,20311830,HMPREF1120_07191,XP_009159655.1,648,methylenetetrahydrofolate reductase (NADPH)
Un,NW_008751651.1,990431,991168,+,20311831,HMPREF1120_07192,XP_009159656.1,245,orotate phosphoribosyltransferase
Un,NW_008751651.1,992633,994930,-,20311832,HMPREF1120_07193,XP_009159657.1,765,hypothetical protein HMPREF1120_07193
Un,NW_008751651.1,998957,1000528,+,20311833,HMPREF1120_07194,XP_009159658.1,523,hexokinase
Un,NW_008751651.1,1001901,1002883,+,20311834,HMPREF1120_07195,XP_009159659.1,237,acylpyruvate hydrolase
Un,NW_008751651.1,1003495,1005698,-,20311835,HMPREF1120_07196,XP_009159660.1,714,hypothetical protein HMPREF1120_07196
Un,NW_008751651.1,1006385,1007855,-,20311836,HMPREF1120_07197,XP_009159661.1,396,ATP-dependent RNA helicase eIF4A
Un,NW_008751651.1,1008500,1009984,+,20311838,HMPREF1120_07199,XP_009159664.1,494,hypothetical protein HMPREF1120_07199
Un,NW_008751651.1,1010012,1010672,-,20311837,HMPREF1120_07198,XP_009159663.1,155,hypothetical protein; variant
Un,NW_008751651.1,1010012,1010672,-,20311837,HMPREF1120_07198,XP_009159662.1,170,hypothetical protein HMPREF1120_07198
Un,NW_008751651.1,1010954,1011580,+,20311839,HMPREF1120_07200,XP_009159665.1,192,chromatin modification-like protein EAF6
Un,NW_008751651.1,1012764,1013588,+,20311840,HMPREF1120_07201,XP_009159666.1,274,hypothetical protein HMPREF1120_07201
Un,NW_008751651.1,1014585,1015502,+,20311841,HMPREF1120_07202,XP_009159667.1,305,hypothetical protein HMPREF1120_07202
Un,NW_008751651.1,1016103,1019425,+,20311842,HMPREF1120_07203,XP_009159668.1,1089,alpha-mannosidase
Un,NW_008751651.1,1020537,1023101,+,20311843,HMPREF1120_07204,XP_009159669.1,854,hypothetical protein HMPREF1120_07204
Un,NW_008751651.1,1023813,1025797,-,20311844,HMPREF1120_07205,XP_009159670.1,562,AAT family amino acid transporter
Un,NW_008751651.1,1027625,1028584,-,20311845,HMPREF1120_07206,XP_009159671.1,319,rab family; other
Un,NW_008751651.1,1030183,1031757,+,20311846,HMPREF1120_07207,XP_009159672.1,507,L-lactate dehydrogenase (cytochrome)
Un,NW_008751651.1,1032044,1033456,+,20311847,HMPREF1120_07208,XP_009159673.1,470,hypothetical protein HMPREF1120_07208
Un,NW_008751651.1,1034153,1038167,+,20311848,HMPREF1120_07209,XP_009159674.1,1315,hypothetical protein HMPREF1120_07209
Un,NW_008751651.1,1038517,1040597,-,20311849,HMPREF1120_07210,XP_009159675.1,642,phenol 2-monooxygenase
Un,NW_008751651.1,1038517,1040364,-,20311849,HMPREF1120_07210,XP_009159676.1,567,phenol 2-monooxygenase; variant
Un,NW_008751651.1,1042179,1043207,+,20311850,HMPREF1120_07211,XP_009159677.1,342,hypothetical protein HMPREF1120_07211
Un,NW_008751651.1,1044719,1045492,+,20311851,HMPREF1120_07212,XP_009159678.1,239,hypothetical protein HMPREF1120_07212
Un,NW_008751651.1,1045595,1045978,-,20311852,HMPREF1120_07213,XP_009159679.1,127,hypothetical protein HMPREF1120_07213
Un,NW_008751651.1,1046548,1047231,+,20311853,HMPREF1120_07214,XP_009159680.1,227,hypothetical protein HMPREF1120_07214
Un,NW_008751651.1,1057985,1059590,-,20311854,HMPREF1120_07215,XP_009159681.1,517,hypothetical protein HMPREF1120_07215
Un,NW_008751651.1,1061292,1062665,+,20311855,HMPREF1120_07216,XP_009159682.1,457,N-acetylglucosamine-6-phosphate deacetylase
Un,NW_008751651.1,1063573,1065818,+,20311857,HMPREF1120_07218,XP_009159684.1,732,dipeptidyl aminopeptidase
Un,NW_008751651.1,1065963,1066636,-,20311856,HMPREF1120_07217,XP_009159683.1,205,hypothetical protein HMPREF1120_07217
Un,NW_008751651.1,1067101,1071195,+,20311858,HMPREF1120_07219,XP_009159685.1,1364,hypothetical protein HMPREF1120_07219
Un,NW_008751651.1,1072802,1073324,+,20311859,HMPREF1120_07220,XP_009159686.1,125,hypothetical protein HMPREF1120_07220
Un,NW_008751651.1,1074601,1076184,+,20311860,HMPREF1120_07221,XP_009159687.1,527,hypothetical protein HMPREF1120_07221
Un,NW_008751651.1,1077311,1080658,-,20311861,HMPREF1120_07222,XP_009159688.1,1115,hypothetical protein HMPREF1120_07222
Un,NW_008751651.1,1081592,1083280,-,20311862,HMPREF1120_07223,XP_009159689.1,562,hypothetical protein HMPREF1120_07223
Un,NW_008751651.1,1083652,1084470,-,20311863,HMPREF1120_07224,XP_009159690.1,272,hypothetical protein HMPREF1120_07224
Un,NW_008751651.1,1085449,1086719,-,20311864,HMPREF1120_07225,XP_009159691.1,405,hydroxyacylglutathione hydrolase
Un,NW_008751651.1,1087449,1088867,+,20311865,HMPREF1120_07226,XP_009159692.1,472,hypothetical protein HMPREF1120_07226
Un,NW_008751651.1,1089433,1090972,-,20311866,HMPREF1120_07227,XP_009159693.1,496,hexokinase
Un,NW_008751651.1,1092238,1094226,-,20311867,HMPREF1120_07228,XP_009159694.1,643,hypothetical protein HMPREF1120_07228
Un,NW_008751651.1,1092238,1093920,-,20311867,HMPREF1120_07228,XP_009159695.1,560,hypothetical protein; variant 1
Un,NW_008751651.1,1092238,1093920,-,20311867,HMPREF1120_07228,XP_009159696.1,560,hypothetical protein; variant 2
Un,NW_008751651.1,1095247,1096691,+,20311868,HMPREF1120_07229,XP_009159697.1,459,acyl-CoA thioester hydrolase
Un,NW_008751651.1,1098289,1100163,-,20311869,HMPREF1120_07230,XP_009159698.1,624,hypothetical protein HMPREF1120_07230
Un,NW_008751651.1,1100789,1101415,-,20311870,HMPREF1120_07231,XP_009159699.1,208,hypothetical protein HMPREF1120_07231
Un,NW_008751651.1,1101804,1103582,-,20311871,HMPREF1120_07232,XP_009159700.1,592,amidophosphoribosyltransferase
Un,NW_008751651.1,1105254,1107160,+,20311872,HMPREF1120_07233,XP_009159701.1,611,DNA (cytosine-5-)-methyltransferase
Un,NW_008751651.1,1108292,1110100,-,20311873,HMPREF1120_07234,XP_009159702.1,568,aspartyl-tRNA(Asn)/glutamyl-tRNA (Gln) amidotransferase subunit A
Un,NW_008751651.1,1110607,1111986,-,20311874,HMPREF1120_07235,XP_009159703.1,459,D-amino-acid dehydrogenase
Un,NW_008751651.1,1112779,1113843,+,20311875,HMPREF1120_07236,XP_009159704.1,354,3\' exoribonuclease
Un,NW_008751651.1,1114081,1114843,-,20311876,HMPREF1120_07237,XP_009159705.1,206,hypothetical protein HMPREF1120_07237
Un,NW_008751651.1,1116350,1118375,+,20311877,HMPREF1120_07238,XP_009159706.1,619,dimethylaniline monooxygenase (N-oxide forming)
Un,NW_008751651.1,1119985,1121598,+,20311878,HMPREF1120_07239,XP_009159707.1,442,serine-type carboxypeptidase F
Un,NW_008751651.1,1122329,1124288,-,20311879,HMPREF1120_07240,XP_009159708.1,585,hypothetical protein HMPREF1120_07240
Un,NW_008751651.1,1124823,1126196,-,20311880,HMPREF1120_07241,XP_009159709.1,411,chitinase
Un,NW_008751651.1,1127281,1129505,-,20311881,HMPREF1120_07242,XP_009159710.1,704,hypothetical protein HMPREF1120_07242
Un,NW_008751651.1,1130242,1131353,-,20311882,HMPREF1120_07243,XP_009159711.1,356,hypothetical protein HMPREF1120_07243
Un,NW_008751651.1,1132958,1133523,+,20311883,HMPREF1120_07244,XP_009159712.1,106,hypothetical protein HMPREF1120_07244
Un,NW_008751651.1,1133777,1135047,-,20311884,HMPREF1120_07245,XP_009159713.1,402,30S ribosomal protein S5
Un,NW_008751651.1,1135567,1138681,+,20311885,HMPREF1120_07246,XP_009159714.1,856,protein arginine N-methyltransferase 5
Un,NW_008751651.1,1139359,1143176,-,20311886,HMPREF1120_07247,XP_009159715.1,1251,hypothetical protein HMPREF1120_07247
Un,NW_008751651.1,1144157,1146209,-,20311887,HMPREF1120_07248,XP_009159716.1,633,serine/threonine-protein kinase nrc-2
Un,NW_008751651.1,1147790,1150299,-,20311888,HMPREF1120_07249,XP_009159717.1,792,hypothetical protein HMPREF1120_07249
Un,NW_008751651.1,1151166,1152899,-,20311889,HMPREF1120_07250,XP_009159718.1,577,acid phosphatase
Un,NW_008751651.1,1153779,1155931,+,20311890,HMPREF1120_07251,XP_009159719.1,700,hypothetical protein HMPREF1120_07251
Un,NW_008751651.1,1156506,1157413,+,20311891,HMPREF1120_07252,XP_009159720.1,272,transcription initiation factor TFIID subunit D8
Un,NW_008751651.1,1157923,1158446,-,20311892,HMPREF1120_07253,XP_009159721.1,121,30S ribosomal protein S19
Un,NW_008751651.1,1159331,1159937,+,20311893,HMPREF1120_07254,XP_009159722.1,174,Ras-like protein Rab-6B
Un,NW_008751651.1,1161530,1165369,+,20311894,HMPREF1120_07255,XP_009159723.1,1279,hypothetical protein HMPREF1120_07255
Un,NW_008751651.1,1166137,1167584,-,20311895,HMPREF1120_07256,XP_009159724.1,318,pyridoxamine 5\'-phosphate oxidase
Un,NW_008751651.1,1168410,1169665,+,20311896,HMPREF1120_07257,XP_009159725.1,176,calmodulin
Un,NW_008751651.1,1171117,1175085,-,20311897,HMPREF1120_07258,XP_009159726.1,1288,hypothetical protein HMPREF1120_07258
Un,NW_008751651.1,1176222,1176837,-,20311898,HMPREF1120_07259,XP_009159727.1,101,F-type H+-transporting ATPase subunit F
Un,NW_008751651.1,1177447,1178803,-,20311899,HMPREF1120_07260,XP_009159728.1,412,phosphatidylserine decarboxylase
Un,NW_008751651.1,1181966,1182178,-,20311900,HMPREF1120_07261,XP_009159729.1,70,hypothetical protein HMPREF1120_07261
Un,NW_008751651.1,1182337,1182687,+,20311901,HMPREF1120_07262,XP_009159730.1,116,hypothetical protein HMPREF1120_07262
Un,NW_008751651.1,1183064,1183597,-,20311902,HMPREF1120_07263,XP_009159731.1,177,hypothetical protein HMPREF1120_07263
Un,NW_008751651.1,1183064,1183597,-,20311902,HMPREF1120_07263,XP_009159732.1,177,hypothetical protein; variant
Un,NW_008751651.1,1186098,1187801,+,20311903,HMPREF1120_07264,XP_009159733.1,550,hypothetical protein HMPREF1120_07264
Un,NW_008751651.1,1189034,1190602,-,20311904,HMPREF1120_07265,XP_009159734.1,522,DNA-directed RNA polymerase
Un,NW_008751651.1,1191907,1193256,-,20311905,HMPREF1120_07266,XP_009159735.1,449,hypothetical protein HMPREF1120_07266
Un,NW_008751651.1,1194368,1196758,+,20311906,HMPREF1120_07267,XP_009159736.1,796,UV damage endonuclease uvsE
Un,NW_008751651.1,1197813,1199096,+,20311907,HMPREF1120_07268,XP_009159737.1,366,alcohol dehydrogenase (NADP+)
Un,NW_008751651.1,1200818,1204018,+,20311908,HMPREF1120_07269,XP_009159738.1,1066,hypothetical protein HMPREF1120_07269
Un,NW_008751651.1,1204577,1206967,-,20311909,HMPREF1120_07270,XP_009159739.1,796,molybdate transport system ATP-binding protein
Un,NW_008751651.1,1207532,1208802,-,20311910,HMPREF1120_07271,XP_009159740.1,404,protein phosphatase
Un,NW_008751651.1,1209581,1211933,+,20311911,HMPREF1120_07272,XP_009159741.1,767,hypothetical protein HMPREF1120_07272
Un,NW_008751651.1,1212381,1214738,-,20311912,HMPREF1120_07273,XP_009159742.1,785,double-strand break repair protein MRE11
Un,NW_008751651.1,1215878,1218841,+,20311913,HMPREF1120_07274,XP_009159743.1,987,hypothetical protein HMPREF1120_07274
Un,NW_008751651.1,1219568,1220863,+,20311914,HMPREF1120_07275,XP_009159744.1,336,3-hydroxyisobutyrate dehydrogenase
Un,NW_008751651.1,1221315,1224985,+,20311915,HMPREF1120_07276,XP_009159745.1,1185,DNA damage-binding protein 1
Un,NW_008751651.1,1225708,1226154,+,20311916,HMPREF1120_07277,XP_009159746.1,148,hypothetical protein HMPREF1120_07277
Un,NW_008751651.1,1227613,1228481,+,20311917,HMPREF1120_07278,XP_009159747.1,111,centromere protein S
Un,NW_008751651.1,1230239,1232414,+,20311918,HMPREF1120_07279,XP_009159748.1,619,DNA repair protein RAD50
Un,NW_008751651.1,1232863,1234185,-,20311919,HMPREF1120_07280,XP_009159749.1,362,(R;R)-butanediol dehydrogenase
Un,NW_008751651.1,1235240,1237186,-,20311920,HMPREF1120_07281,XP_009159750.1,648,hypothetical protein HMPREF1120_07281
Un,NW_008751651.1,1237968,1238771,-,20311921,HMPREF1120_07282,XP_009159751.1,267,hypothetical protein HMPREF1120_07282
Un,NW_008751651.1,1239936,1241503,-,20311922,HMPREF1120_07283,XP_009159752.1,485,hypothetical protein HMPREF1120_07283
Un,NW_008751651.1,1242657,1244252,+,20311923,HMPREF1120_07284,XP_009159753.1,509,alpha-1;3/alpha-1;6-mannosyltransferase
Un,NW_008751651.1,1244602,1246608,+,20311924,HMPREF1120_07285,XP_009159754.1,668,hypothetical protein HMPREF1120_07285
Un,NW_008751651.1,1256007,1257649,-,20311925,HMPREF1120_07286,XP_009159755.1,490,hypothetical protein HMPREF1120_07286
Un,NW_008751651.1,1260628,1263853,-,20311926,HMPREF1120_07287,XP_009159756.1,1057,hypothetical protein HMPREF1120_07287
Un,NW_008751651.1,1264381,1266851,+,20311927,HMPREF1120_07288,XP_009159757.1,748,hypothetical protein HMPREF1120_07288
Un,NW_008751651.1,1267545,1269206,-,20311928,HMPREF1120_07289,XP_009159758.1,553,histone-binding protein RBBP4
Un,NW_008751651.1,1269580,1270035,+,20311929,HMPREF1120_07290,XP_009159759.1,91,hypothetical protein HMPREF1120_07290
Un,NW_008751651.1,1270895,1274485,+,20311930,HMPREF1120_07291,XP_009159760.1,1196,hypothetical protein HMPREF1120_07291
Un,NW_008751651.1,1275346,1277697,+,20311931,HMPREF1120_07292,XP_009159761.1,783,hypothetical protein HMPREF1120_07292
Un,NW_008751651.1,1278621,1282573,-,20311932,HMPREF1120_07293,XP_009159762.1,1280,hypothetical protein HMPREF1120_07293
Un,NW_008751651.1,1283384,1283977,-,20311933,HMPREF1120_07294,XP_009159763.1,197,hypothetical protein HMPREF1120_07294
Un,NW_008751651.1,1284930,1285896,+,20311934,HMPREF1120_07295,XP_009159764.1,257,hypothetical protein HMPREF1120_07295
Un,NW_008751651.1,1286209,1288330,-,20311935,HMPREF1120_07296,XP_009159765.1,566,histone acetyltransferase htatip
Un,NW_008751651.1,1288948,1291229,-,20311936,HMPREF1120_07297,XP_009159766.1,706,hypothetical protein HMPREF1120_07297
Un,NW_008751651.1,1291789,1293078,-,20311937,HMPREF1120_07298,XP_009159767.1,429,hypothetical protein HMPREF1120_07298
Un,NW_008751651.1,1294889,1297231,+,20311938,HMPREF1120_07299,XP_009159768.1,780,pre-mRNA-splicing factor cef1
Un,NW_008751651.1,1297980,1298600,+,20311939,HMPREF1120_07300,XP_009159769.1,206,hypothetical protein HMPREF1120_07300
Un,NW_008751651.1,1299760,1300696,-,20311940,HMPREF1120_07301,XP_009159770.1,271,hypothetical protein HMPREF1120_07301
Un,NW_008751651.1,1301819,1303917,+,20311941,HMPREF1120_07302,XP_009159771.1,610,hypothetical protein HMPREF1120_07302
Un,NW_008751651.1,1304461,1306667,-,20311942,HMPREF1120_07303,XP_009159772.1,626,hypothetical protein HMPREF1120_07303
Un,NW_008751651.1,1307451,1309118,-,20311943,HMPREF1120_07304,XP_009159773.1,538,mannan polymerase II complex ANP1 subunit
Un,NW_008751651.1,1310213,1312075,-,20311944,HMPREF1120_07305,XP_009159774.1,524,hypothetical protein HMPREF1120_07305
Un,NW_008751651.1,1314068,1317241,-,20311945,HMPREF1120_07306,XP_009159775.1,1057,hypothetical protein HMPREF1120_07306
Un,NW_008751651.1,1317815,1319662,+,20311946,HMPREF1120_07307,XP_009159776.1,615,prolyl-tRNA synthetase
Un,NW_008751651.1,1320152,1321062,+,20311947,HMPREF1120_07308,XP_009159777.1,176,prefoldin; alpha subunit
Un,NW_008751651.1,1321603,1323865,-,20311948,HMPREF1120_07309,XP_009159778.1,719,hypothetical protein HMPREF1120_07309
Un,NW_008751651.1,1324764,1327064,+,20311949,HMPREF1120_07310,XP_009159779.1,766,origin recognition complex subunit 1
Un,NW_008751651.1,1327198,1328452,-,20311950,HMPREF1120_07311,XP_009159780.1,345,alcohol dehydrogenase
Un,NW_008751651.1,1329257,1330361,-,20311951,HMPREF1120_07312,XP_009159781.1,323,isoflavone reductase
Un,NW_008751651.1,1330877,1331457,+,20311952,HMPREF1120_07313,XP_009159782.1,114,hypothetical protein HMPREF1120_07313
Un,NW_008751651.1,1332263,1334697,+,20311953,HMPREF1120_07314,XP_009159783.1,770,actin beta/gamma 1
Un,NW_008751651.1,1335518,1337029,-,20311954,HMPREF1120_07315,XP_009159784.1,503,glucosylceramidase
Un,NW_008751651.1,1337739,1338668,-,20311955,HMPREF1120_07316,XP_009159785.1,309,hypothetical protein HMPREF1120_07316
Un,NW_008751651.1,1339211,1339935,-,20311956,HMPREF1120_07317,XP_009159786.1,176,hypothetical protein HMPREF1120_07317
Un,NW_008751651.1,1341577,1343585,+,20311957,HMPREF1120_07318,XP_009159787.1,569,arylsulfatase
Un,NW_008751651.1,1344153,1344740,+,20311958,HMPREF1120_07319,XP_009159788.1,195,hypothetical protein HMPREF1120_07319
Un,NW_008751651.1,1345385,1346677,+,20311959,HMPREF1120_07320,XP_009159789.1,349,hypothetical protein HMPREF1120_07320
Un,NW_008751651.1,1346852,1348060,-,20311960,HMPREF1120_07321,XP_009159790.1,322,hypothetical protein HMPREF1120_07321
Un,NW_008751651.1,1349662,1351281,-,20311961,HMPREF1120_07322,XP_009159791.1,503,hypothetical protein HMPREF1120_07322
Un,NW_008751651.1,1352123,1352527,+,20311962,HMPREF1120_07323,XP_009159792.1,134,hypothetical protein HMPREF1120_07323
Un,NW_008751651.1,1352569,1353675,-,20311963,HMPREF1120_07324,XP_009159793.1,368,alpha-1;3-mannosyltransferase
Un,NW_008751651.1,1355227,1357116,+,20311964,HMPREF1120_07325,XP_009159794.1,629,hypothetical protein HMPREF1120_07325
Un,NW_008751651.1,1358350,1359786,+,20311965,HMPREF1120_07326,XP_009159795.1,478,glycolate oxidase
Un,NW_008751651.1,1360614,1362130,-,20311966,HMPREF1120_07327,XP_009159796.1,452,hypothetical protein HMPREF1120_07327
Un,NW_008751651.1,1362937,1366990,-,20311967,HMPREF1120_07328,XP_009159797.1,1226,phospholipase D
Un,NW_008751651.1,1368168,1368723,+,20311968,HMPREF1120_07329,XP_009159798.1,165,cyanate hydratase
Un,NW_008751651.1,1372354,1373111,-,20311969,HMPREF1120_07330,XP_009159799.1,223,hypothetical protein HMPREF1120_07330
Un,NW_008751651.1,1374128,1374541,+,20311970,HMPREF1120_07331,XP_009159800.1,137,hypothetical protein HMPREF1120_07331
Un,NW_008751651.1,1375556,1376806,-,20311971,HMPREF1120_07332,XP_009159801.1,416,endoglucanase
Un,NW_008751651.1,1378540,1379985,-,20311972,HMPREF1120_07333,XP_009159802.1,481,hypothetical protein HMPREF1120_07333
Un,NW_008751651.1,1380418,1381547,-,20311973,HMPREF1120_07334,XP_009159803.1,348,hypothetical protein HMPREF1120_07334
Un,NW_008751651.1,1382667,1383203,+,20311974,HMPREF1120_07335,XP_009159804.1,178,hypothetical protein HMPREF1120_07335
Un,NW_008751651.1,1383401,1384033,-,20311975,HMPREF1120_07336,XP_009159805.1,210,ribonuclease H2 subunit C
Un,NW_008751651.1,1384755,1385723,-,20311976,HMPREF1120_07337,XP_009159806.1,305,hypothetical protein HMPREF1120_07337
Un,NW_008751651.1,1386164,1387600,+,20311977,HMPREF1120_07338,XP_009159807.1,478,uridine kinase
Un,NW_008751651.1,1389417,1389644,+,20311978,HMPREF1120_07339,XP_009159808.1,75,hypothetical protein HMPREF1120_07339
Un,NW_008751651.1,1391167,1392053,-,20311979,HMPREF1120_07340,XP_009159809.1,271,hypothetical protein HMPREF1120_07340
